ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,state_norm,ports_original,ports_inferred,ports_rule,is_fast_dc,avg_sessions_per_day_site,avg_sessions_per_day_per_port,gdp_mult,urban_mult,fast_mult,baseline_used,sigma_noise,cap_max
459469,F9CE7523-F92F-4E8D-B11D-8D4A53A55042,PEKIN SUTERA RESTAURANT (Restaurant),"No.1, Jalan Sutera Tanjung 8/4",,Skudai,UNKNOWN,81300,,1.517046,103.670113,UNKNOWN,,2,Default AC heuristic,0,2.53,1.27,1.0,1.05,1.0,2.0,0.3,60.0
459468,9C54C4BC-F8CD-4762-8FAD-37B99B1C37C4,ECONSAVE PERMAS JAYA (Grocery),Econsave Permas Jaya,,Masai,Negeri Sembilan,81750,,1.511842,103.816093,Negeri Sembilan,,2,Default AC heuristic,0,1.95,0.97,1.08,1.05,1.0,2.0,0.3,60.0
459467,63A74931-B47B-4F3A-948B-D911D4925C3F,COLUMBIA ASIA HOSPITAL TEBRAU JB (Medical),Columbia Asia Hospital - Tebrau,,Johor Bahru,Johor,80150,,1.499985,103.765785,Johor,,2,Default AC heuristic,0,5.57,2.78,1.08,1.35,1.0,2.0,0.3,60.0
459466,93EF7E1C-C909-47CD-BB1D-1095665AFF7A,[PARTNER EVHUB] ANGSANA MALL (Shopping Mall),Angsana Mall,,Skudai,UNKNOWN,81200,,1.49533,103.706711,UNKNOWN,,5,Venue multi-bay heuristic,0,3.56,0.71,1.0,1.05,1.0,2.0,0.3,60.0
459465,CCDDBC95-DC93-450C-BCE9-021534D69C2B,TODAY'S MARKET (Grocery),Today's Market,,Masai,UNKNOWN,81750,,1.495118,103.87101,UNKNOWN,,1,Default AC heuristic,0,2.95,2.95,1.0,1.05,1.0,2.0,0.3,60.0
459464,94B936E9-5172-4511-842F-0736BF598113,KPJ PUTERI SPECIALIST HOSPITAL (Medical),KPJ Puteri Specialist Hospital,,Johor Bahru,Johor,80350,,1.490253,103.742455,Johor,,1,Default AC heuristic,0,1.73,1.73,1.08,1.35,1.0,2.0,0.3,60.0
459462,5B0DA5A4-0B8F-46DF-86AB-25D276DD8515,KSL CITY MALL OUTDOOR (Shopping Mall),KSL City Mall,,Johor Bahru,Johor,80250,,1.485749,103.762955,Johor,,4,Venue multi-bay heuristic,0,4.95,1.24,1.08,1.35,1.0,2.0,0.3,60.0
459461,1EA8EE04-D28E-4E2E-B0BE-391D8E0F4632,[Restricted] ZENNITH SUITES (Residential Condo),Zennith Suites Service Apartments,,Johor Bahru,Johor,80250,,1.485736,103.753494,Johor,,2,Default AC heuristic,0,3.9,1.95,1.08,1.35,1.0,2.0,0.3,60.0
459460,A6DF5378-798B-4473-8F73-4C1597E486A6,"KSL CITY MALL, JOHOR BHARU (Shopping Mall)",KSL City Mall,,Johor Bahru,Johor,80250,,1.485375,103.762886,Johor,,3,Venue multi-bay heuristic,0,5.86,1.95,1.08,1.35,1.0,2.0,0.3,60.0
459459,69912029-5882-4DEC-A535-B5265D9D530C,GRAND PARAGON HOTEL (Hotel),"Grand Paragon Hotel, Johor Bahru",,Johor Bahru,Johor,80250,,1.481227,103.761909,Johor,,6,Venue multi-bay heuristic,0,6.96,1.16,1.08,1.35,1.0,2.0,0.3,60.0
459458,0BDBEA7E-C7AA-4885-9CED-E6287E99FDA7,COLUMBIA ASIA HOSPITAL - ISKANDAR PUTERI (Medical),Persiaran Afiat,,Johor Bahru,Johor,,,1.479415,103.63723,Johor,,2,Default AC heuristic,0,2.06,1.03,1.08,1.35,1.0,2.0,0.3,60.0
459457,A1926385-41CA-4DD7-B9CE-609FE534D49D,[Restricted] TWIN GALAXY (OUTDOOR) (Residential Condo),Twin Galaxy Residences,,Johor Bahru,Johor,80300,,1.478155,103.761795,Johor,,1,Default AC heuristic,0,4.14,4.14,1.08,1.35,1.0,2.0,0.3,60.0
459456,C35710D6-4A81-4B84-80FA-CDD38F106A83,HOTEL HOLMES GP (Hotel),Hotel Holmes GP,,Gelang Patah,UNKNOWN,81550,,1.478101,103.583595,UNKNOWN,,6,Venue multi-bay heuristic,0,6.28,1.05,1.0,1.05,1.0,2.0,0.3,60.0
459455,AD32ACE3-6ECC-415D-8BF8-80C5DC7DCDA3,[Restricted] TWIN GALAXY (BASEMENT 1) (Residential Condo),Twin Galaxy Residences,,Johor Bahru,Johor,80300,,1.477868,103.76207,Johor,,2,Default AC heuristic,0,4.24,2.12,1.08,1.35,1.0,2.0,0.3,60.0
459454,525EB71F-8A8E-4459-A087-AC95E00C9515,HOTEL HAKO JBCC (Hotel),Hako Hotel JBCC,,Johor Bahru,Johor,80300,,1.467939,103.76989,Johor,,3,Venue multi-bay heuristic,0,5.28,1.76,1.08,1.35,1.0,2.0,0.3,60.0
459453,F4521608-5E52-44B7-9317-F6C3E1461266,[PARTNER EVHUB] MENARA LANDMARK (Commercial),Menara Landmark,,Johor Bahru,Johor,80000,,1.465002,103.760117,Johor,,4,Venue multi-bay heuristic,0,5.19,1.3,1.08,1.35,1.0,2.0,0.3,60.0
459452,38663BB6-0743-4EFA-BB37-BDA708CBCC63,[Restricted] D'SUITES AKASIA HORIZON (Residential Condo),D' Suites Akasia Horizon,,Johor Bahru,Johor,79100,,1.448387,103.628876,Johor,,2,Default AC heuristic,0,2.27,1.14,1.08,1.35,1.0,2.0,0.3,60.0
459451,D0C6722B-3C2B-42ED-BBFD-D793B4CD8A0E,[Restricted] MERIDIN MEDINI EXECUTIVE SUITES (OUTDOOR) (Residential Condo),Pangsapuri Meridian Medini,,Iskandar Puteri,UNKNOWN,79250,,1.421901,103.628975,UNKNOWN,,2,Default AC heuristic,0,3.5,1.75,1.0,1.05,1.0,2.0,0.3,60.0
459450,BC857BD7-7AD4-447D-BD6D-BBC74F5A6951,[Restricted] SOUTHERN MARINA RESIDENCES (WEST TOWER) (Residential Condo),Southern Marina Residence,,Johor Bahru,Johor,79100,,1.413567,103.657974,Johor,,2,Default AC heuristic,0,5.82,2.91,1.08,1.35,1.0,2.0,0.3,60.0
459449,C42E81CF-42BF-4697-BD6B-A335AFEBFA39,[Restricted] SUNWAY GRID RESIDENCE (Residential Condo),Sunway GRID Residence,,Iskandar Puteri,UNKNOWN,79250,,1.396111,103.632355,UNKNOWN,,6,Venue multi-bay heuristic,0,7.11,1.18,1.0,1.05,1.0,2.0,0.3,60.0
459422,2C3EB7B8-080D-4FCF-8A02-A431835928DB,BHPetrol Persiaran Tengku Ampuan 1 by DC Handal,Persiaran Tengku Ampuan 1,Jalan 22/6,Shah Alam,Selangor,40400,,3.039951867,101.5477882,Selangor,,1,Default AC heuristic,0,3.54,3.54,1.35,1.35,1.0,2.0,0.3,60.0
458998,9877667E-02A9-40FA-976E-FAE9F429C7F3,Casa Refleksologi,"No.7, Jalan Anggerik Indah, Taman Anggerik Indah",,Triang,Pahang,28300,,3.255742761,102.4295253,Pahang,,1,Default AC heuristic,0,1.21,1.21,1.08,1.05,1.0,2.0,0.3,60.0
458997,BAC50BED-9653-47B2-8113-2CFA3216A914,Hotel Nur,"C76, Jalan Dato' Ngau Ken Look",,Temerloh,Pahang,28000,,3.446718896,102.4129401,Pahang,,2,Default AC heuristic,0,3.75,1.87,1.08,1.05,1.0,2.0,0.3,60.0
458996,58BB95FB-7CA4-443A-A25F-7369C2FFD169,Hotel Jelai,"Jalan Tengku Ismail, Kampung Batu Satu",,Temerloh,Pahang,28000,,3.446378283,102.413575,Pahang,,2,Default AC heuristic,0,2.56,1.28,1.08,1.05,1.0,2.0,0.3,60.0
456362,FBF5D0C0-F1FE-496D-8460-C5E0C8270E0E,Pitstop @ Tangkak,"Outdoor Carpark Lot Ptd 16031, Jln Teknologi","1, Kawasan Perindustrian Tangkak",Tangakak,malaysia,16032,,2.243312714,102.5316403,UNKNOWN,,2,Default AC heuristic,0,5.55,2.78,1.0,1.05,1.0,2.0,0.3,60.0
313016,D553AFD9-83B8-4710-88C6-ED3CF1FE8845,ChargeEV,"No.141, Pusat Komersial Changloon, Pekan, Kampung Baru Changloon, 06010 Changlun, Kedah",,Changlun,Kedah,6010,,6.436811326,100.4298934,Kedah,,1,Default AC heuristic,0,1.32,1.32,0.9,1.05,1.0,2.0,0.3,60.0
312710,84973F76-DF2D-4707-8101-56FA3254BD1B,Dataran Bentong,740 Jalan Tras,Kampung Chamang,Bentong,Pahang,28700,,3.527695327,101.9052646,Pahang,,1,Default AC heuristic,0,2.06,2.06,1.08,1.05,1.0,2.0,0.3,60.0
312365,9F4BFB3C-843F-46B3-9622-3A1D0B5351DD,Tealive Bagan Ajam,Jalan Oren,Taman Terbilang,Butterworth,Pulau Pinang,13000,,5.440049643,100.3821112,Penang,,1,Default AC heuristic,0,2.51,2.51,1.35,1.35,1.0,2.0,0.3,60.0
312364,1895BD10-95DF-4AD6-8733-B57AC51E1626,BYD Showroom Bukit Mertajam Iroll EV,Lorong Setia Sentral 2,,Perai,Pulau Pinang,13600,,5.354625431,100.4196651,Penang,,2,Default AC heuristic,0,5.77,2.88,1.35,1.35,1.0,2.0,0.3,60.0
312363,C04C5DDB-1F28-419C-9005-7BCA07203D50,Starbucks Raja Uda DT,"2020, Jalan Raja Uda",Telok Air Tawar,Butterworth,Penang,12300,,5.414816874,100.3814131,Penang,,2,Default AC heuristic,0,3.59,1.8,1.35,1.35,1.0,2.0,0.3,60.0
311714,3C979E35-D000-4437-A905-06F6FDFE3821,GO TO-U CHARGING HUB @ PANTAI BATU BUROK,Tmn Awam Batu Buruk,,Kuala Terengganu,Terengganu,20400,,5.320609078,103.1544081,Terengganu,,1,Default AC heuristic,0,1.68,1.68,1.08,1.05,1.0,2.0,0.3,60.0
311713,2C859F12-12AF-48B9-8972-B4919DCF63B3,GO TO-U CHARGING HUB @ DATARAN SHAHBANDAR,Jalan Sultan Zainal Abidin,"Dataran Syah,",Kuala Terengganu,Terengganu,20000,,5.336942839,103.1409293,Terengganu,,1,Default AC heuristic,0,2.56,2.56,1.08,1.05,1.0,2.0,0.3,60.0
311405,9DD11F02-B373-4F94-9DE6-3D2E8B6A2E6B,De'ahza Homestay Gurun,"17, Lorong 24, Taman Gurun Jaya, 08300 Gurun, Kedah, Malaysia",,Gurun,Kedah,8300,,5.816872447,100.4701902,Kedah,,1,Default AC heuristic,0,1.54,1.54,0.9,1.05,1.0,2.0,0.3,60.0
311392,D288A7C1-292E-434E-B044-301DF2B6B1AD,Medini EV Forecourt by DC Handal,Lebuh Medini Utara 8,,Iskandar Puteri,Johor,79250,,1.429770183,103.6328238,Johor,,1,Default AC heuristic,0,2.41,2.41,1.08,1.35,1.0,2.0,0.3,60.0
311391,089942C8-75C5-4114-B207-AC1686AF677C,Kuantan City Mall (P4) by DC Handal,Kuantan City Mall Pillar (P4),"Jalan Putra 6, Putra Square",Kuantan,Pahang,25300,,3.81750868,103.3275722,Pahang,,4,Venue multi-bay heuristic,0,6.7,1.68,1.08,1.05,1.0,2.0,0.3,60.0
311390,77E9CAE5-7175-4650-99ED-34F4310036AF,MH Hotel Ipoh by DC Handal,"Hotel Lobby Level, MH Hotel Ipoh,","Jalan Medan Ipoh 1A, Medan Ipoh Bestari, 31400 Ipoh, Perak",Ipoh,Perak,31400,,4.621733039,101.1171502,Perak,,7,Venue multi-bay heuristic,0,4.26,0.61,1.08,1.05,1.0,2.0,0.3,60.0
311348,813D69E8-AF67-44EE-8290-619E55A1DC3F,JPO Commercial EV Hub by DC Handal,"Jalan Premium Outlets, Bandar Indahpura,",,Kulai,Johor,81000,,1.603330379,103.6234476,Johor,,2,Default AC heuristic,0,5.2,2.6,1.08,1.35,1.0,2.0,0.3,60.0
311299,1FCBE749-A89C-4573-BF1E-781CB488B884,C-Mart Menara Alor Setar by DC Handal,Jalan Istana Kuning,,Alor Setar,Kedah,5100,,6.125105797,100.3687528,Kedah,,2,Default AC heuristic,0,2.67,1.33,0.9,1.05,1.0,2.0,0.3,60.0
311278,628D5842-1303-46B3-89F3-C0A3C5EBE1D6,EI Charge Bukit Tinggi,"15, Jalan Pesona 1, Taman Pesona Height, Jln Bukit Tinggi, Kampung Bukit Tinggi",,Bentong,Pahang,28750,,3.353874485,101.8272264,Pahang,,1,Default AC heuristic,0,2.43,2.43,1.08,1.05,1.0,2.0,0.3,60.0
308756,D504899D-965E-435F-9430-698E49638425,Smart Penang,"169, Jalan Jelutong",,Jelutong,Pulau Pinang,11600,,5.400445225,100.3233625,Penang,,2,Default AC heuristic,0,6.37,3.19,1.35,1.35,1.0,2.0,0.3,60.0
307699,78CFB252-CAF0-404A-979C-F466697D0711,AmanJaya Walk by DC Handal,Jalan Badlishah,,Sungai Petani,Kedah,8000,,5.67543,100.50787,Kedah,,1,Default AC heuristic,0,1.73,1.73,0.9,1.05,1.0,2.0,0.3,60.0
306732,E64CFB39-28BB-4AB7-9769-E096C6CD5012,United Point Mall Segambut by DC Handal,Jalan 1/38C,Segambut,Kuala Lumpur,Kuala Lumpur,52000,,3.190740678,101.6533967,Kuala Lumpur,,2,Default AC heuristic,0,4.27,2.13,1.35,1.35,1.0,2.0,0.3,60.0
306731,00616B2B-3CB3-4A2F-92AA-29958F5320CC,ICE Sales Gallery by DC Handal,Jalan Pantai Sentral 1,Pantai Dalam,Kuala Lumpur,Kuala Lumpur,58000,,3.101579018,101.6669242,Kuala Lumpur,,1,Default AC heuristic,0,7.06,7.06,1.35,1.35,1.0,2.0,0.3,60.0
306730,8FC08D5C-760A-4370-A9D5-0E2347990B04,Pulse Grande Hotel Putrajaya by DC Handal,Jalan Putra Perdana,,Putrajaya,Putrajaya,62519,,2.943339512,101.6999759,Putrajaya,,2,Default AC heuristic,0,4.74,2.37,1.35,1.35,1.0,2.0,0.3,60.0
305583,6EDCEABA-F23C-48EF-A1AB-E4E394B9091B,Petronas NKVE,"Lot 15385 KM 15, 3, New Klang Valley Expy, Damansara Bound",,Petaling Jaya,Selangor,47000,,3.119187,101.592813,Selangor,,2,Default AC heuristic,0,3.04,1.52,1.35,1.35,1.0,2.0,0.3,60.0
305530,673AFBBC-8BFE-47F4-A407-5C49B1F9F0DE,Gamuda Gardens (200kW DC x 4),"Waterfront Village,",Persiaran Gamuda Gardens 1,Rawang,Selangor,48050,,3.28348366,101.5402588,Selangor,,2,Default AC heuristic,0,3.53,1.76,1.35,1.35,1.0,2.0,0.3,60.0
304542,AF5CD698-EC94-4E55-85B0-DEBA110DB9B6,Petron Kg. Gemuroh (TNB Electron),Lot PT 102422,Jalan Kelantan,Kampung Gemuroh,Terengganu,21060,,5.349086719,103.0190876,Terengganu,,1,Default AC heuristic,0,1.73,1.73,1.08,1.05,1.0,2.0,0.3,60.0
303964,10D4CBD3-ECD0-4BBE-A973-1D94B95CA9B8,Gurney Plaza,B1 Car park,"170, Gurney Dr, Pulau Tikus",George Town,Pulau Pinang,10250,,5.437956612,100.3097707,Penang,,2,Default AC heuristic,0,5.13,2.57,1.35,1.35,1.0,2.0,0.3,60.0
302725,ADC15DC7-31C7-4AF4-9C16-86F0046B6489,"ParkEasy @ Shell HPC East Coast (LPT),Paka, Terengganu (KTN BOUND)","Toll road Paka North Bound, LPT,",,Paka,Terengganu,23000,,4.647272585,101.7310334,Terengganu,,2,Default AC heuristic,0,2.85,1.43,1.08,1.05,1.0,2.0,0.3,60.0
302724,F6E092EA-458F-4B2C-80CF-B5C471EE9405,"ParkEasy @ Shell HPC East Coast (LPT), Paka, Terengganu (KL BOUND)","Toll road, LPT",,Paka,Terengganu,23000,,4.645522438,103.3443739,Terengganu,,2,Default AC heuristic,0,3.63,1.82,1.08,1.05,1.0,2.0,0.3,60.0
302723,44C2A2EA-CB40-4E5D-AAF6-83732A3916B6,"ParkEasy @ Shell HPC East Coast (LPT), Perasing - Terengganu","Perasing R&R, LPT",,Kemaman,Terengganu,24000,,4.020795568,103.3139921,Terengganu,,1,Default AC heuristic,0,3.01,3.01,1.08,1.05,1.0,2.0,0.3,60.0
302466,C6F7CDF7-E8E0-4981-91A3-BF2E16EBFD1C,AEON Mall Kinta City (TNB Electron),"No 2, Jalan Teh Lean Swee",Off Jalan Sultan Azlan Shah Utara,Ipoh,Perak,31400,,4.61404,101.11803,Perak,,2,Default AC heuristic,0,3.83,1.91,1.08,1.05,1.0,2.0,0.3,60.0
302465,14C4F956-D571-43AB-9199-0C5BDFC415D2,AEON Mall Taiping (TNB Electron),Lot 8576 & 8577,Jalan Kamunting,Taiping,Perak,34000,,4.87335,100.73086,Perak,,1,Default AC heuristic,0,2.97,2.97,1.08,1.05,1.0,2.0,0.3,60.0
302210,37DCE0A8-81AF-4DCC-8BF8-E33A2FAB3E0D,Jalan Maulana Khurasan,Jalan Maulana Khurasan,Kampung Sireh,,Kelantan,15150,,6.108795212,102.2303845,Kelantan,,1,Default AC heuristic,0,3.4,3.4,0.9,1.05,1.0,2.0,0.3,60.0
302209,907EF02C-91AC-4083-9E40-24555C2BBC97,AEON Mall Seri Manjung (TNB Electron),"Jalan Sitiawan, Lumut, 32200, Perak.",,Lumut,Perak,32040,,4.221061351,100.671411,Perak,,2,Default AC heuristic,0,3.57,1.78,1.08,1.05,1.0,2.0,0.3,60.0
301867,9FDA18D4-B2B3-48E3-9BC6-F4F1919D53F0,Encore Melaka by DC Handal,"Jalan Persisiran Pantai, Taman Limbongan Jaya,",,Malacca City,Malacca,75200,,2.188618578,102.2200332,Melaka,,1,Default AC heuristic,0,2.19,2.19,1.08,1.05,1.0,2.0,0.3,60.0
301623,68950D53-8DB2-402E-B9AF-F0CC90B5284F,XPENG Glenmarie by DC Handal,"5, Jalan Pelukis U1/46",Glenmarie,Shah Alam,Selangor,40150,,3.088297088,101.5753787,Selangor,,1,Default AC heuristic,0,4.23,4.23,1.35,1.35,1.0,2.0,0.3,60.0
301288,B799C539-E0BB-447D-8DE8-B870FA764CA7,Shell Bukit Jalil,Lebuhraya Kuala Lumpur–Seremban,Sungai Besi,,Kuala Lumpur,57000,,3.055609064,101.7042648,Kuala Lumpur,,1,Default AC heuristic,0,4.14,4.14,1.35,1.35,1.0,2.0,0.3,60.0
301217,F66A55DD-A083-4EF0-9033-0999939E255D,Gamuda Cove,Gamuda Cove Main Road,,,UNKNOWN,63300,,2.88508223,101.6172595,UNKNOWN,,2,Default AC heuristic,0,4.3,2.15,1.0,1.05,1.0,2.0,0.3,60.0
301067,FB980F1A-4734-44A9-89C7-5E1E5EF50133,WCE E32 Trong Toll Plaza by DC Handal,MPWF+X8 Terong,,Trong,Perak,34800,,4.697722841,100.7228712,Perak,,2,Default AC heuristic,0,3.07,1.54,1.08,1.05,1.0,2.0,0.3,60.0
300453,2EDDE999-4562-4232-84A6-998B6AE2A62F,WCE E32 Trong Toll Plaza by DC Handal,"MPXC+GH,",,Terong,Perak,34800,,4.69778,100.72284,Perak,,1,Default AC heuristic,0,3.12,3.12,1.08,1.05,1.0,2.0,0.3,60.0
300078,14D8A8DF-1402-4A16-8E81-44E40E99C981,Menara MATRADE West Wing by DC Handal,"West Wing Menara MATRADE,","Jalan Sultan Haji Ahmad Shah,","Kuala Lumpur,",Wilayah Persekutuan Kuala Lumpur,50480,,3.177577,101.666105,Kuala Lumpur,,4,Venue multi-bay heuristic,0,11.67,2.92,1.35,1.35,1.0,2.0,0.3,60.0
300077,5035B99C-CB8B-4B6A-81BD-F1C0EC902CAC,MG Motor Petaling Jaya by DC Handal,"Lot 8241, Ground Floor,","Jalan 225, Seksyen 51A,","Petaling Jaya,",Selangor,46100,,3.095361121,101.6327791,Selangor,,2,Default AC heuristic,0,3.3,1.65,1.35,1.35,1.0,2.0,0.3,60.0
299969,3ABB8E44-FEF4-43EA-BFA3-E0F20523A252,WCE E32 Taiping Selatan Toll Plaza by DC Handal,"QP8G+RH,",,"Changkat Jering,",Perak,34850,,4.76716508,100.7270956,Perak,,2,Default AC heuristic,0,3.33,1.66,1.08,1.05,1.0,2.0,0.3,60.0
299968,792FA4BF-99F0-421C-9B4D-55FCEE938F6D,C-Mart Nibong Tebal by DC Handal,Taman Perindustrian Nibong Tebal,,Nibong Tebal,Penang,14300,,5.178504948,100.4812209,Penang,,2,Default AC heuristic,0,4.99,2.5,1.35,1.35,1.0,2.0,0.3,60.0
299781,C18BF170-AC29-4618-9502-5D60A54B0879,Persiaran TESCO,Persiaran TESCO,,,Perak,31600,,4.49442565,101.1548925,Perak,,2,Default AC heuristic,0,2.39,1.2,1.08,1.05,1.0,2.0,0.3,60.0
299716,BB94723E-8020-44E0-B061-A615CB53C1D7,JomCharge - Hentian Sebelah Senawang Southbound,"Km249.9, Jalan Lebuhraya Utara Selatan",,Senawang,Negeri Sembilan,71900,,2.640266214,101.9958084,Negeri Sembilan,,1,Default AC heuristic,0,3.7,3.7,1.08,1.05,1.0,2.0,0.3,60.0
299471,1B81662B-5EB6-490E-A501-691CF936B9C4,Kelab Golf Perkhidmatan Awam (KGPA),Bukit Kiara,,Petaling Jaya,Selangor,,,3.130227986,101.6435829,Selangor,,1,Default AC heuristic,0,4.38,4.38,1.35,1.35,1.0,2.0,0.3,60.0
299457,07AAE9B2-EF8D-484E-ADDB-9121D3A25B14,IJM Bayouri Sales Gallery Jawi Penang by DC Handal,"IJM Bayouri Sales Gallery Jawi,",Sungai Jawi,Sungai Jawi,Penang,14200,,5.19324762,100.4881337,Penang,,2,Default AC heuristic,0,7.35,3.67,1.35,1.35,1.0,2.0,0.3,60.0
299323,B6C80C10-FCF8-4AE8-B0E9-FB3D12DA508B,IOI City Mall Putrajaya LG Zone D by DC Handal,"LG Zone D, IOI City Mall,","IOI Resort City, Lbh IRC,",Putrajaya,Wilayah Persekutuan Putrajaya,62502,,2.969149836,101.7145284,Putrajaya,,6,Venue multi-bay heuristic,0,6.04,1.01,1.35,1.35,1.0,2.0,0.3,60.0
299297,16545E0C-BCB2-4AE2-9DAF-092E38956D82,Johor Premium Outlets Kulai by DC Handal [200 kW Dynamic DC],"Johor Premium Outlets, Persiaran Indahpura",Bandar Indahpura,Kulai,Johor,81000,,1.603002089,103.622509,Johor,,2,Default AC heuristic,0,4.82,2.41,1.08,1.35,1.0,2.0,0.3,60.0
299296,683B66C2-4FC8-4DDD-B7E9-930DD75E6322,Desaru Coast Riverside Johor by DC Handal [200 kW Dynamic DC],Persiaran Pantai,Desaru,,Johor,81930,,1.538585746,104.2642871,Johor,,2,Default AC heuristic,0,2.56,1.28,1.08,1.35,1.0,2.0,0.3,60.0
299295,8EEDCE8A-B30E-49CC-BDD0-01C6AFD55D1B,The Pines Melaka by DC Handal [100 kW Dynamic DC],"33, Jalan Tun Sri Lanang",Kampung Ketek,Malacca City,Malaka,75100,,2.204440448,102.2524293,Melaka,,1,Default AC heuristic,0,2.33,2.33,1.08,1.05,1.0,2.0,0.3,60.0
299294,2C0D571B-E130-48C3-9F11-EB7CEC2AC596,Wisma UOA Damansara II by DC Handal [200 kW Dynamic DC],"Wisma UOA Damansara II, 50, Jalan Dungun,","Bukit Damansara,",Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,50490,,3.15156691,101.6664755,Kuala Lumpur,,2,Default AC heuristic,0,3.75,1.88,1.35,1.35,1.0,2.0,0.3,60.0
299293,E8333B4F-81FA-4F93-8A6C-84D06BAE751C,UOA Business Park Glenmarie by DC Handal [200 kW Dynamic DC],"UOA Business Park Glenmarie, J","alan Pengaturcara U1/51, Kawasan Perindustrian,",Shah Alam,Selangor,40150,,3.085729062,101.5869069,Selangor,,6,Venue multi-bay heuristic,0,7.61,1.27,1.35,1.35,1.0,2.0,0.3,60.0
299196,DC9CC55F-F5B3-4A09-95A7-3FBCFF05945C,Bamboo Hills DUKE by DC Handal,"Bamboo Hills, Off Lebuhraya Duta","Ulu Kelang, Taman Bamboo",Kuala Lumpur,Wilayah Persekutuan,51200,,3.194041642,101.6729291,Kuala Lumpur,,1,Default AC heuristic,0,4.25,4.25,1.35,1.35,1.0,2.0,0.3,60.0
299195,CB253DA6-52E8-4791-BADC-0B240A2289A3,Wisma MCA Jalan Ampang by DC Handal,"163, Jalan Ampang",,Kuala Lumpur,Wilayah Persekutuan,50450,,3.159974063,101.7165712,Kuala Lumpur,,2,Default AC heuristic,0,3.88,1.94,1.35,1.35,1.0,2.0,0.3,60.0
299194,936E49DC-F7C1-4D5E-ABF6-D3127EB3DDBA,Bangsar South The Vertical (Lazada HQ) by DC Handal,"The Vertical, Bangsar South,","No. 8, Jalan Kerinchi, Bangsar South,",Kuala Lumpu,Wilayah Persekutuan,59200,,3.111356445,101.6656638,UNKNOWN,,2,Default AC heuristic,0,2.42,1.21,1.0,1.05,1.0,2.0,0.3,60.0
299193,ECA74D93-EE03-489E-B5CC-A70037560335,Bangsar South The Vertical B1 by DC Handal,Jalan Kerinchi,Pantai Dalam,Kuala Lumpur,Kuala Lumpur,59200,,3.111413746,101.6656995,Kuala Lumpur,,2,Default AC heuristic,0,5.59,2.8,1.35,1.35,1.0,2.0,0.3,60.0
299183,046002E6-6B9D-4968-8784-0D5409C1C1D9,Bangsar South The Sphere UG by DC Handal,"The Sphere Upper Ground, Bangsar South,","No. 8, Jalan Kerinchi, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,59200,,3.110915219,101.6678418,Kuala Lumpur,,2,Default AC heuristic,0,6.08,3.04,1.35,1.35,1.0,2.0,0.3,60.0
299182,0FE4BD1F-2FFA-4C1B-AD39-C89132DC2CAB,Bangsar South The Horizon B1 by DC Handal,"B1, The Horizon 1, Bangsar South,","No.8, Jalan Kerinchi,",Kuala Lumpur,Wilayah Persekutuan,59200,,3.110894169,101.6677758,Kuala Lumpur,,1,Default AC heuristic,0,2.11,2.11,1.35,1.35,1.0,2.0,0.3,60.0
299181,06184FFE-DB9D-4939-ACE9-2B887437658B,Udini Square Gelugor Penang by DC Handal,"B1, Udini Square,","Lebuh Tunku Kudin 3,",Gelugor,Pulau Pinang,11700,,5.378289281,100.3141606,Penang,,2,Default AC heuristic,0,7.72,3.86,1.35,1.35,1.0,2.0,0.3,60.0
299180,BB59B12E-D908-4529-8C5F-67F3CF1FD73E,Choo Plaza Georgetown by DC Handal,"41, Lorong Abu Siti,",Choo Plaza,George Town,Penang,10400,,5.417975662,100.3237609,Penang,,2,Default AC heuristic,0,7.28,3.64,1.35,1.35,1.0,2.0,0.3,60.0
299179,FB053EFE-6E42-4918-8743-9F47250FDBAD,Ferringhi Garden Restaurant by DC Handal,"34, Jalan Batu Ferringhi,",Kampung Batu Feringgi,"Batu Ferringhi,",Penang,111000,,5.47126,100.24517,Penang,,2,Default AC heuristic,0,7.43,3.71,1.35,1.35,1.0,2.0,0.3,60.0
298947,EB203E3E-8B5E-472B-9A62-01CC6E32E394,WCE E32 Assam Jawa Toll Plaza by DC Handal,WCE Assam Jawa Toll Plaza,,,UNKNOWN,,,3.313356652,101.3741929,UNKNOWN,,1,Default AC heuristic,0,3.04,3.04,1.0,1.05,1.0,2.0,0.3,60.0
298380,85FD22D5-8A78-4500-B1E7-30B369DB4AA5,Petronas R&R Gunung Semanggol South bound,Jalan Bukit Merah,,,Perak,34400,,4.98831718,100.6655379,Perak,,1,Default AC heuristic,0,1.65,1.65,1.08,1.05,1.0,2.0,0.3,60.0
298146,8690CCEE-78FD-47E4-BABE-3115C37FCF48,Lebuhraya Utara–Selatan,Lebuhraya Utara–Selatan,,Behrang,Perak,35950,,3.783416918,101.4461871,Perak,,1,Default AC heuristic,0,2.55,2.55,1.08,1.05,1.0,2.0,0.3,60.0
298145,6D8F345B-3413-4EC5-9122-D8FEA1E619A0,"JomCharge, R&R Ulu Bernam",North-South Expy,Ulu Bernam,Tanjong Malim,Selangor,50480,,3.662865281,101.5206181,Selangor,,1,Default AC heuristic,0,4.85,4.85,1.35,1.35,1.0,2.0,0.3,60.0
